url,
https://www.bz-berlin.de/berlin/jamaika-gescheitert-was-jetzt-alle-entwicklungen-im-live-blog,
https://www.bz-berlin.de/deutschland/aus-fuer-jamaika-groko-neuwahlen-minderheitsregierung-wie-es-weitergeht,
https://www.bz-berlin.de/tatort/menschen-vor-gericht/der-treppenschubser-vom-alexanderplatz-steht-vor-gericht,
https://www.bz-berlin.de/berlin/neukoelln/wie-neukoelln-gegen-einen-14-jaehrigen-mit-35-straftaten-vorgeht,
https://www.bz-berlin.de/berlin/mitte/siemens-mitarbeiter-bilden-menschenkette-um-berliner-werk,
https://www.bz-berlin.de/berlin/pankow/hier-werden-die-neuen-s-bahn-zuege-fuer-berlin-montiert,
https://www.bz-berlin.de/berlin/hat-berlins-bausenatorin-vergessen-steuern-fuer-zweitwohnung-zu-zahlen,
https://www.bz-berlin.de/deutschland/drei-jahre-haft-fuer-ex-drogerie-koenig-schlecker-gefordert,
https://www.bz-berlin.de/berlin-sport/hertha-bsc/hertha-mit-rekordumsatz-aber-auch-mit-mehr-schulden
